population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,measure_clean
1,All Population,1,Deaths,78,Denmark,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,22.16081823,24.25885107,19.66912271,Deaths
1,All Population,1,Deaths,152,Saudi Arabia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,17.86354362,22.54107245,13.01346909,Deaths
1,All Population,1,Deaths,148,Morocco,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,22.5016857,34.43152739,14.17116185,Deaths
1,All Population,1,Deaths,187,Somalia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,7.550431546,11.38013117,4.619781647,Deaths
1,All Population,1,Deaths,153,Syria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,10.27734155,13.35684302,7.692250684,Deaths
1,All Population,1,Deaths,413,Tokelau,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,25.60614786,37.2762515,17.46147997,Deaths
1,All Population,1,Deaths,183,Mauritius,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,24.4391056,26.77684204,21.9835068,Deaths
1,All Population,1,Deaths,15,Myanmar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,24.71033487,31.8477889,17.22911595,Deaths
1,All Population,1,Deaths,170,Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,40.68581043,61.22568294,27.67171002,Deaths
1,All Population,1,Deaths,149,Palestine,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,21.50184962,27.76663444,16.56457518,Deaths
1,All Population,1,Deaths,35,Georgia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,25.18903635,29.25357622,21.69553259,Deaths
1,All Population,1,Deaths,50,Montenegro,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,26.98651352,34.53241894,20.44519359,Deaths
1,All Population,1,Deaths,184,Mozambique,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,8.993286537,12.69476035,6.013963171,Deaths
1,All Population,1,Deaths,189,Tanzania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,15.9355956,22.45725092,10.33186627,Deaths
1,All Population,1,Deaths,171,Democratic Republic of the Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,39.8986442,57.64034311,24.3592092,Deaths
1,All Population,1,Deaths,16,Philippines,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,25.03291997,29.22484508,20.70416228,Deaths
1,All Population,1,Deaths,51,Poland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,19.10094011,20.22951541,17.67114163,Deaths
1,All Population,1,Deaths,36,Kazakhstan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,10.60010613,11.81197562,9.225020944,Deaths
1,All Population,1,Deaths,52,Romania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,18.49477268,21.06774043,15.73838841,Deaths
1,All Population,1,Deaths,202,Cameroon,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,37.96107192,52.16485098,25.81591375,Deaths
1,All Population,1,Deaths,68,South Korea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,6.409200041,7.563803339,4.515167669,Deaths
1,All Population,1,Deaths,203,Cabo Verde,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,18.98857513,25.95386583,13.16230194,Deaths
1,All Population,1,Deaths,86,Italy,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,18.12783052,20.12452652,15.70494854,Deaths
1,All Population,1,Deaths,69,Singapore,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,12.474451759999999,13.80686266,10.98467665,Deaths
1,All Population,1,Deaths,87,Luxembourg,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,18.48253299,20.62421506,16.22313818,Deaths
1,All Population,2,DALYs (Disability-Adjusted Life Years),59,Latvia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,512.9477854,576.7394637,456.0068066,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,554.9668983,617.3081064,505.847656,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,457.9030235,508.8234326,412.9948635,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),60,Lithuania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,511.0313579,572.6075894,456.7616674,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),38,Mongolia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,193.957609,258.6370854,145.1607291,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,675.3613653,799.7681708,545.1437796,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),13,Malaysia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,768.6990906,904.8274713,646.6541979,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),128,Guatemala,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,303.3478722,355.9350286,260.5825439,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),50,Montenegro,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,754.9962047,967.8776813,581.5972969,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,441.3768938,622.6244402,327.7736107,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,413.8277963,463.6597479,370.715079,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,918.8366736,1098.145352,746.4919837,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1185.601899,1652.430937,815.9215375,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),106,Bahamas,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1306.875642,1513.298087,1101.896354,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),29,Tonga,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1332.31119,1817.624695,917.7552992,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,518.9561189,554.9103848,486.6024679,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,687.2916015,767.8686006,615.2534628,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),8,Taiwan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,470.9135493,547.531862,404.5277813,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),15,Myanmar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,897.6776966,1172.184355,634.7685294,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,228.4314771,269.2216625,195.3167722,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,781.3039608,1089.577779,521.3345311,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,318.8195027,368.3810144,274.4764183,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,908.593814,1069.313118,783.1652285,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,326.6321623,463.0104188,213.2559334,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),76,Belgium,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,542.5649534,625.4281862,479.2858268,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),18,Thailand,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,548.8663568,680.1144989,431.745438,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),129,Honduras,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,275.9961995,369.4342135,187.101218,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,379.4464577,409.5702146,344.8383272,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),118,Suriname,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,562.1865569,790.4592675,411.7776851,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),165,Pakistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1156.120116,1530.687666,770.61627,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,479.387475,579.4596852,402.5713368,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),108,Belize,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,400.1677067,483.2065102,334.8081006,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,651.7734738,928.8788439,426.0364437,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),41,Uzbekistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,379.5964207,420.4159122,336.2551912,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,659.5592407,953.6372015,437.585705,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),107,Barbados,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1122.745833,1319.17977,955.3528034,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),58,Estonia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,411.7213423,461.3456912,369.8654144,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,483.5609852,548.1727823,422.0783011,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),86,Italy,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,528.6418819,580.2110324,470.0594445,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,858.5471878,1071.024316,657.7351024,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,473.6190464,618.1087633,351.5667924,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),11,Indonesia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,666.6800172,936.6601389,446.2713396,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,277.6796213,379.6449434,189.3662955,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),110,Dominica,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,793.3892643,1123.855067,567.9879713,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,405.5958839,465.9570919,341.8730456,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,581.9496133,754.7976909,454.8280008,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),175,Burundi,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,744.915682,1027.236658,468.8726475,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),98,Chile,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,373.1924609,393.4451539,350.2198679,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,548.3967285,642.0514796,451.6704092,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),69,Singapore,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,387.300011,430.986008,353.8989581,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),62,Russia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,451.7377549,501.4485413,412.4667463,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,581.6411408,742.5092542,425.9325779,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,297.1882086,386.3409248,221.5693243,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),82,Greece,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,557.028486,622.3627179,495.0694711,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),168,Angola,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,946.1797959,1364.579987,610.1433037,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,South Korea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,232.4612604,278.3536324,162.3921746,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),78,Denmark,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,568.436277,618.8288042,520.2187506,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),53,Serbia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,757.6463684,872.1478836,660.7041205,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Vietnam,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,490.6654694,708.1041236,341.8463821,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),178,Eritrea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1051.207841,1444.888016,700.7980416,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),95,UK,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,578.0215495,619.4865894,540.8648114,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),135,Brazil,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,516.0704575,546.6871118,484.2031981,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,588.9846381,839.8704355,391.5067489,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),99,Uruguay,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,874.6131727,935.5361167,817.8915699,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,341.2234092,380.2255725,298.699407,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),57,Belarus,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,483.0298836,553.0259378,420.6482604,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,511.3925502,583.0258947,430.6161679,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,619.8006061,706.5202354,544.0174781,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),109,Cuba,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,509.5472076,581.3298222,444.9583854,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,781.8839631,986.5743475,610.2860708,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),89,Netherlands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,561.0337208,628.9376833,506.396242,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,528.2403365,588.0429249,466.6751783,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,244.9126353,354.2169399,153.3964481,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,305.6000199,371.8995495,236.3791272,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),84,Ireland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,572.3236289,647.4759869,501.5612063,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,452.6677739,635.0778747,299.3720247,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),115,Jamaica,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,917.698537,1087.889067,763.1252224,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),136,Paraguay,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,630.1498398,775.7112796,514.4472286,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),125,Colombia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,412.234152,438.4264761,384.3673008,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,547.1584567,657.1584393,454.7738195,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,454.9946753,511.9881004,401.9451998,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,386.2859117,493.3867202,297.5960103,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,467.724336,633.7908309,332.3734541,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,679.8238207,807.8685424,583.4302862,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,798.5873604,1069.034831,533.9259351,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),190,Uganda,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1364.31964,1787.280488,954.7680783,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),22,Fiji,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1403.520807,1766.187646,1104.603994,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1084.980007,1533.33119,741.3267351,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),14,Maldives,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,333.1936537,428.0945979,248.8846973,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,921.8453231,1248.377669,637.1914889,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,506.7809458,704.6250923,349.1663056,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1353.209604,1887.627763,925.6555814,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,643.1312811,753.8365954,483.1189895,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,647.6818669,831.4731077,496.5095465,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,499.1788602,566.6064546,431.5790639,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),88,Malta,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,587.6381652,662.6303678,504.8241157,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1685.229565,2307.099129,1126.214244,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),177,Djibouti,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,747.9691315,1059.838151,485.6652274,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,504.8314588,586.4936626,425.3927893,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,656.2349242,782.7926681,544.060071,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,352.7540802,381.6836631,324.491955,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),46,Croatia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,489.9206121,540.0065542,439.0276269,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),75,Austria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,482.5425918,537.4273669,429.3598804,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),55,Slovenia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,479.4855569,524.8885988,438.9733454,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),180,Kenya,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,943.3025304,1234.089733,655.1482948,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),298,American Samoa,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1182.348159,1602.82874,812.7843167,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),35,Georgia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,740.9388027,851.0157898,645.7339731,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),212,Mauritania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1164.269877,1686.163873,742.1653119,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,213.4590707,336.9603719,129.9299694,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,691.6931321,805.1637155,590.5322207,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),47,Czechia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,450.9082517,484.7774276,414.565589,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,USA,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,505.1673007,565.3296179,457.8302821,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,739.964622,889.8355957,604.7580906,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),396,San Marino,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,471.4016671,609.9389117,343.0966974,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,586.2924875,836.4628913,360.3732811,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),12,Laos,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1046.601902,1495.971452,692.2111165,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,818.9245519,1207.606975,519.3547475,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1211.867994,1663.952202,810.5628427,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,269.7744866,403.8453082,163.6693659,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,916.1938892,1404.874621,523.2190299,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),91,Portugal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,516.3263176,593.0443726,441.8296207,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,711.4314536,900.4120412,521.2384786,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1874.259824,2436.52091,1335.76949,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),94,Switzerland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,423.9572826,469.3677827,369.9046488,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),93,Sweden,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,402.8535473,456.1317362,363.0071318,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,944.2773241,1110.075408,802.8977366,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),63,Ukraine,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,510.2045141,591.29994,442.952557,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),367,Monaco,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1016.967376,1337.622128,748.4086806,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,612.9922004,844.2411753,423.9693748,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,653.0653302,832.7563831,510.6339043,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,860.3884393,1031.794578,687.7393996,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),522,Sudan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,470.0059727,704.2664296,296.6058012,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),204,Chad,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,731.6633103,1062.556732,458.2258145,DALYs
