location_name,year,ASIR_25_49,ASDR_25_49,MIR,Incidence,Deaths
Global,2012,37.07953634652032,9.432353666091267,0.25438165078286995,37.07953634652032,9.432353666091267
Global,2013,37.342144824204475,9.55778313910121,0.2559516381315632,37.342144824204475,9.55778313910121
Global,2014,37.79249132264983,9.760711887911658,0.2582711947878879,37.79249132264983,9.760711887911658
Global,2015,38.33316722932568,9.973593244778659,0.26018182074839485,38.33316722932568,9.973593244778659
Global,2016,39.02199811099509,10.161777936804425,0.2604115224417782,39.02199811099509,10.161777936804425
Global,2017,39.69967172498027,10.357525934512497,0.2608970171407039,39.69967172498027,10.357525934512497
Global,2018,40.31856703330839,10.557286404151741,0.2618467664148393,40.31856703330839,10.557286404151741
Global,2019,41.229069349672436,10.801520383202527,0.2619879748337891,41.229069349672436,10.801520383202527
Global,2020,42.15888678926017,11.043873979059036,0.2619583869532443,42.15888678926017,11.043873979059036
Global,2021,44.19120771072237,11.693704259025592,0.2646160823567689,44.19120771072237,11.693704259025592
Global,2022,46.49981059246927,12.365129551323605,0.2659178477025057,46.49981059246927,12.365129551323605
Global,2023,48.357185624315115,12.920714867618619,0.2671932764656548,48.357185624315115,12.920714867618619
High SDI,1990,53.65372658945252,12.40402415874921,0.2311866285386344,53.65372658945252,12.40402415874921
High SDI,1991,54.34804247661627,12.40763785203387,0.2282996274865349,54.34804247661627,12.40763785203387
High SDI,1992,54.86350410754123,12.402374679116077,0.22605874125002007,54.86350410754123,12.402374679116077
High SDI,1993,55.481346504676374,12.430097585789083,0.22404102223332636,55.481346504676374,12.430097585789083
High SDI,1994,56.09671602959323,12.411489678990648,0.22125162678761975,56.09671602959323,12.411489678990648
High SDI,1995,56.811277265512054,12.325477211428375,0.2169547632915252,56.811277265512054,12.325477211428375
High SDI,1996,56.898443147100124,12.087558883740439,0.21244094240839506,56.898443147100124,12.087558883740439
High SDI,1997,56.45871752961257,11.770110190171271,0.20847285778317323,56.45871752961257,11.770110190171271
High SDI,1998,56.01616357569214,11.49578038896883,0.20522255818956783,56.01616357569214,11.49578038896883
High SDI,1999,55.738254277687076,11.276470069010529,0.2023111454627075,55.738254277687076,11.276470069010529
High SDI,2000,55.68575618972949,11.072518601813274,0.1988393327027398,55.68575618972949,11.072518601813274
High SDI,2001,55.4773023792212,10.836598753098283,0.195333916545248,55.4773023792212,10.836598753098283
High SDI,2002,54.90020304705405,10.544563473440629,0.19206784106796582,54.90020304705405,10.544563473440629
High SDI,2003,54.72053181160016,10.307931955676022,0.1883741187159086,54.72053181160016,10.307931955676022
High SDI,2004,54.30814893796671,10.002452663276863,0.1841795910720899,54.30814893796671,10.002452663276863
High SDI,2005,54.37711979797303,9.713459333971615,0.1786313686723381,54.37711979797303,9.713459333971615
High SDI,2006,54.00793887577282,9.374756566895286,0.17358108385618592,54.00793887577282,9.374756566895286
High SDI,2007,53.48368019677962,9.075541055619132,0.16968804357194536,53.48368019677962,9.075541055619132
High SDI,2008,53.149886975214436,8.844341702896998,0.16640377254276023,53.149886975214436,8.844341702896998
High SDI,2009,52.229480168979435,8.54793656226037,0.16366114567108464,52.229480168979435,8.54793656226037
High SDI,2010,51.27287229436892,8.274739997359232,0.16138631652722937,51.27287229436892,8.274739997359232
High SDI,2011,50.46280157921001,8.035523008699505,0.1592365615310988,50.46280157921001,8.035523008699505
High SDI,2012,49.76331801564919,7.818568317431358,0.157115092586323,49.76331801564919,7.818568317431358
High SDI,2013,49.369488934408615,7.661038545459228,0.1551775947212567,49.369488934408615,7.661038545459228
High SDI,2014,49.05666966149649,7.55663366563993,0.1540388639869487,49.05666966149649,7.55663366563993
High SDI,2015,49.01545590490672,7.513463642853116,0.15328764170692893,49.01545590490672,7.513463642853116
High SDI,2016,49.433955309904775,7.519759371743283,0.1521172911332182,49.433955309904775,7.519759371743283
High SDI,2017,49.54821861919087,7.485135901410103,0.1510677095969497,49.54821861919087,7.485135901410103
High SDI,2018,49.37361068436239,7.404542029367422,0.1499696280408471,49.37361068436239,7.404542029367422
High SDI,2019,49.57665144670288,7.362213050849435,0.14850161993623434,49.57665144670288,7.362213050849435
High SDI,2020,49.7328808090571,7.312691981889519,0.1470393804446126,49.7328808090571,7.312691981889519
High SDI,2021,50.00099545339823,7.341965394683356,0.14683638451810807,50.00099545339823,7.341965394683356
High SDI,2022,51.77624311463544,7.55354267548221,0.14588819545594015,51.77624311463544,7.55354267548221
High SDI,2023,52.08012583150364,7.52931718092596,0.14457179318816896,52.08012583150364,7.52931718092596
High-middle SDI,1990,25.22643389652774,9.648998550235634,0.3824955437543535,25.22643389652774,9.648998550235634
High-middle SDI,1991,25.60191103328128,9.672587652486026,0.3778072519630319,25.60191103328128,9.672587652486026
High-middle SDI,1992,25.846354013407478,9.628662879632902,0.37253466677111025,25.846354013407478,9.628662879632902
High-middle SDI,1993,26.26365017014356,9.648183317150227,0.36735881169016843,26.26365017014356,9.648183317150227
High-middle SDI,1994,26.642201230761653,9.645226385681527,0.3620281335667168,26.642201230761653,9.645226385681527
High-middle SDI,1995,27.1086409216152,9.674943079063167,0.35689517254067893,27.1086409216152,9.674943079063167
High-middle SDI,1996,27.64688564745623,9.715108474072572,0.351399741654679,27.64688564745623,9.715108474072572
High-middle SDI,1997,27.750361109740446,9.598082293259054,0.3458723385725638,27.750361109740446,9.598082293259054
High-middle SDI,1998,28.162095060301713,9.598352626823445,0.3408252335726834,28.162095060301713,9.598352626823445
High-middle SDI,1999,28.842935993567345,9.677295354311521,0.3355169999499977,28.842935993567345,9.677295354311521
High-middle SDI,2000,29.30264141288267,9.690451716314108,0.33070232747187694,29.30264141288267,9.690451716314108
High-middle SDI,2001,29.536609885603603,9.634864502508854,0.32620075695298295,29.536609885603603,9.634864502508854
High-middle SDI,2002,29.146186272362282,9.399322769070265,0.3224889418202588,29.146186272362282,9.399322769070265
High-middle SDI,2003,28.670348483410976,9.095388655479828,0.31724025470923506,28.670348483410976,9.095388655479828
High-middle SDI,2004,28.240171783565714,8.807749645395816,0.31188725454288707,28.240171783565714,8.807749645395816
High-middle SDI,2005,27.935903480954156,8.557783710531393,0.3063363859474181,27.935903480954156,8.557783710531393
High-middle SDI,2006,28.054128962008814,8.433087954296486,0.3006005984258737,28.054128962008814,8.433087954296486
High-middle SDI,2007,28.232243976995733,8.337875859375938,0.29533167346420736,28.232243976995733,8.337875859375938
High-middle SDI,2008,28.180847277106874,8.190024452998445,0.2906237833257672,28.180847277106874,8.190024452998445
High-middle SDI,2009,28.274281626587015,8.099099407215807,0.2864475750146034,28.274281626587015,8.099099407215807
High-middle SDI,2010,28.500905127021202,8.031752966482951,0.28180694369836656,28.500905127021202,8.031752966482951
High-middle SDI,2011,28.452757708387658,7.891490014722656,0.2773541354269609,28.452757708387658,7.891490014722656
High-middle SDI,2012,28.484694574391437,7.8110415646863665,0.27421889830297563,28.484694574391437,7.8110415646863665
High-middle SDI,2013,28.636443419522372,7.78897190126461,0.2719950863714668,28.636443419522372,7.78897190126461
High-middle SDI,2014,29.008750980716545,7.836175769517082,0.2701314432574553,29.008750980716545,7.836175769517082
High-middle SDI,2015,29.426460764601728,7.914131737584519,0.2689460958588926,29.426460764601728,7.914131737584519
High-middle SDI,2016,29.97466998931196,7.978997921834165,0.2661913517206104,29.97466998931196,7.978997921834165
High-middle SDI,2017,30.67044527199398,8.033997525557032,0.261945904414146,30.67044527199398,8.033997525557032
High-middle SDI,2018,31.13074253366743,8.03189510352497,0.25800525300154975,31.13074253366743,8.03189510352497
High-middle SDI,2019,31.794413174018025,8.059367342626382,0.25348375824757763,31.794413174018025,8.059367342626382
High-middle SDI,2020,32.726172450585764,8.196762466027474,0.25046505143258085,32.726172450585764,8.196762466027474
High-middle SDI,2021,34.712893010353085,8.617014471763113,0.24823671335008285,34.712893010353085,8.617014471763113
High-middle SDI,2022,35.69810785918536,8.740602315207154,0.24484777595735058,35.69810785918536,8.740602315207154
High-middle SDI,2023,37.24588516311578,9.023114014305394,0.24225800983892018,37.24588516311578,9.023114014305394
Low SDI,1990,20.025352174402034,11.06812285187359,0.5527055282464258,20.025352174402034,11.06812285187359
Low SDI,1991,20.51297858531134,11.28775574916654,0.550273852342893,20.51297858531134,11.28775574916654
Low SDI,1992,20.25373662373528,11.101354446645983,0.5481138938894045,20.25373662373528,11.101354446645983
Low SDI,1993,20.151392868053538,11.00658131588518,0.5461945676883787,20.151392868053538,11.00658131588518
Low SDI,1994,20.045231375395826,10.921523863654738,0.544843991028219,20.045231375395826,10.921523863654738
Low SDI,1995,19.840655157286925,10.766028778355802,0.5426246609805996,19.840655157286925,10.766028778355802
Low SDI,1996,19.938464696976926,10.760972593031209,0.5397091880731815,19.938464696976926,10.760972593031209
Low SDI,1997,20.09966320550472,10.779932364177592,0.5363240296098732,20.09966320550472,10.779932364177592
Low SDI,1998,20.467452309751614,10.901300956712344,0.5326164092987027,20.467452309751614,10.901300956712344
Low SDI,1999,20.781587353893762,10.984598813277739,0.5285736178964019,20.781587353893762,10.984598813277739
Low SDI,2000,20.95996994798943,11.002486390074624,0.5249285384175864,20.95996994798943,11.002486390074624
Low SDI,2001,21.10062535861298,11.004005124330705,0.5215013743580365,21.10062535861298,11.004005124330705
Low SDI,2002,21.16887851599433,10.951155133947843,0.5173233492588473,21.16887851599433,10.951155133947843
Low SDI,2003,20.970053458968277,10.766668455512427,0.5134306632350447,20.970053458968277,10.766668455512427
Low SDI,2004,20.849505641305296,10.633653054052775,0.5100194334097914,20.849505641305296,10.633653054052775
Low SDI,2005,20.995070925642104,10.629406408670892,0.5062810431227828,20.995070925642104,10.629406408670892
Low SDI,2006,21.25675950488795,10.680843233962856,0.5024680846347637,21.25675950488795,10.680843233962856
Low SDI,2007,21.741810724787243,10.834251588941578,0.49831413427722215,21.741810724787243,10.834251588941578
