location_name,year,Deaths,Incidence,Crude_Count_Ratio,Weighted_ASIR_25_49,Weighted_ASDR_25_49,Weighted_Rate_MIR,Difference,Relative_Difference_Percent
China,2012,16304.021662642052,86553.05508156648,0.1883702620003113,27.6193493728404,5.193257434915287,0.18802968038132345,-3.405816189878397e-4,-0.18080434532031786
China,2013,15594.061057109797,85657.44943492385,0.18205142880137942,27.2342885177044,4.95130797449196,0.18180419772204534,-2.472310793340815e-4,-0.13580287777021915
China,2014,15091.049907451776,85318.75789174966,0.1768784529962207,27.21780222186442,4.808823498813513,0.17667934609909544,-1.991068971252674e-4,-0.11256707289808432
China,2015,14558.358213182535,84000.22475946242,0.17331332451634388,27.051182164739586,4.682788113544191,0.17310844624188243,-2.0487827446144524e-4,-0.11821265043134854
China,2016,14115.733920019768,83176.83293251567,0.1697075185763849,27.180666366552156,4.6059323084965,0.169456195311107,-2.513232652779085e-4,-0.1480920040468292
China,2017,13856.342264383245,83978.53207630446,0.16499862431261736,27.95109746090391,4.60221059413422,0.1646522323701772,-3.4639194244015514e-4,-0.2099362609132127
China,2018,13415.100870746526,83497.22764622123,0.16066522504898573,28.343889777288062,4.539866255939962,0.1601708972061327,-4.943278428530262e-4,-0.3076756919254353
China,2019,12918.2813492268,82637.70150694644,0.15632430614180262,28.62336687489924,4.455563934140901,0.15566176940729254,-6.62536734510083e-4,-0.42382195760977126
China,2020,12472.479397480889,81709.76852020778,0.1526436755771288,28.890707478863156,4.386503796207,0.15183095808284472,-8.127174942840765e-4,-0.5324278855388442
China,2021,12503.905023844942,83530.73443722527,0.14969226726052354,30.194738729035492,4.4919844550767385,0.14876712447778898,-9.251427827345615e-4,-0.618029775128226
China,2022,12957.352366570936,87871.70041018745,0.1474576263584939,32.50041312929852,4.760080674075864,0.1464621589620576,-9.954673964363003e-4,-0.6750870884196569
China,2023,12610.514537765335,87220.52950402288,0.14458195346295966,32.87222078381767,4.720187005409903,0.14359197197086107,-9.89981492098585e-4,-0.6847199587410535
Global,1990,84800.43036765279,278566.1846605656,0.3044175317653239,36.389241723986345,11.06730432966295,0.30413671198781317,-2.808197775107102e-4,-0.09224822758473472
Global,1991,87449.34625144184,289788.3062721167,0.30176975522720106,36.85582806947811,11.111382504426453,0.3014823729772135,-2.873822499875889e-4,-0.09523229051606741
Global,1992,89868.44774952723,301005.4560452085,0.2985608597607272,37.20172653226507,11.092919776572009,0.2981829288743122,-3.7793088641502326e-4,-0.12658420354157984
Global,1993,92839.86299680645,314031.2655635697,0.2956389161766849,37.6745845604259,11.121769412611735,0.29520615933464744,-4.327568420374739e-4,-0.14638020177927258
Global,1994,95836.10065373605,328077.2739773173,0.29211441405832334,38.12939488032264,11.12300454612145,0.2917173110413477,-3.9710301697565287e-4,-0.1359409183061988
Global,1995,98639.3448181233,343107.19804214267,0.287488415809941,38.66077469732486,11.09947537545911,0.28709914538332154,-3.892704266194591e-4,-0.13540386506453173
Global,1996,101051.84453112297,356061.733585046,0.2838042816723706,38.919246155038394,11.031658471392674,0.28344995243348364,-3.5432923888695234e-4,-0.12484985666847415
Global,1997,102320.44696273678,363647.44131593395,0.2813726575181416,38.773424901243324,10.8967370788273,0.2810362279468864,-3.3642957125523676e-4,-0.11956725796412604
Global,1998,104146.86539815462,372394.76947086013,0.2796679060399749,38.72527580890053,10.816666586595598,0.279317999953651,-3.499060863239034e-4,-0.1251148518535694
Global,1999,105722.10215977073,380543.068282288,0.2778190196368148,38.754687288962714,10.75129389058456,0.27741918830155327,-3.998313352615579e-4,-0.14391791310193192
Global,2000,107584.68847664815,390469.29412744025,0.2755266293526655,38.81386039761186,10.67790092394525,0.27510535706987393,-4.212722827915405e-4,-0.15289712060910787
Global,2001,108697.11728452795,397992.7661724498,0.2731132988417926,38.778444443739474,10.573113324633361,0.2726543954070422,-4.5890343475035733e-4,-0.1680267627744425
Global,2002,108908.07665704205,402055.4684324224,0.2708782374771937,38.41269744940754,10.386821911440343,0.27040074249199975,-4.774949851939492e-4,-0.176276614039228
Global,2003,108917.13556977038,407045.9540775618,0.26757945750031076,38.16704216738938,10.19458730185708,0.26710446298528007,-4.749945150306911e-4,-0.1775153143174779
Global,2004,108920.72116753532,411530.00636237755,0.2646726107053878,37.90457468927142,10.015190750940233,0.26422116150995756,-4.514491954302202e-4,-0.1705689131289545
Global,2005,108693.10024998938,417625.4531265787,0.260264549098365,37.81647345996701,9.827140990013248,0.2598640246139393,-4.0052448442567945e-4,-0.1538912947665061
Global,2006,109031.47283974278,424007.9297698578,0.2571448908960799,37.710423825861106,9.684740115643336,0.2568186494101857,-3.2624148589421864e-4,-0.12687068553349778
Global,2007,110286.0730976256,431754.33097392507,0.2554370974087255,37.651147265219265,9.60862648804451,0.25520142640967025,-2.3567099905524858e-4,-0.09226185289685773
Global,2008,112064.51849611104,441190.189548565,0.25400500997263287,37.65081551710467,9.558977649897939,0.25388500935803954,-1.2000061459332967e-4,-0.047243404610897155
Global,2009,113606.4373759847,448316.29058058513,0.2534068909895298,37.41826943005493,9.482130685417353,0.2534091188568213,2.2278672915376774e-6,8.791660253804068e-4
Global,2010,115567.80298156483,455950.438577096,0.25346571294507847,37.2756879260896,9.452761802082657,0.25359053924975533,1.2482630467686162e-4,0.04924780682422636
Global,2011,117201.09710663353,462266.85296976136,0.253535585244093,37.1270956498571,9.422331033413887,0.2537858366912186,2.5025144712564895e-4,0.09870466383830045
Global,2012,119057.40566944191,468698.7041534536,0.2540169294568011,37.07953634652032,9.432353666091267,0.25438165078286995,3.647213260688509e-4,0.14358150334656816
Global,2013,122062.42309021944,477695.91007538466,0.25552327435869593,37.342144824204475,9.55778313910121,0.2559516381315632,4.2836377286725735e-4,0.16764178290309406
Global,2014,125901.31615783717,488302.6378074414,0.2578346017608151,37.79249132264983,9.760711887911658,0.2582711947878879,4.365930270728291e-4,0.1693306577515985
Global,2015,129820.07935154864,499728.0172387146,0.2597814708666515,38.33316722932568,9.973593244778659,0.26018182074839485,4.0034988174336705e-4,0.1541102529013294
Global,2016,133453.90904439008,513141.95671585994,0.2600721053848399,39.02199811099509,10.161777936804425,0.2604115224417782,3.3941705693829594e-4,0.13050882809444442
Global,2017,137156.08944236912,526259.4050280042,0.26062449075864125,39.69967172498027,10.357525934512497,0.2608970171407039,2.7252638206265445e-4,0.10456668184535278
Global,2018,140964.26949208116,538761.4305006363,0.2616450649800453,40.31856703330839,10.557286404151741,0.2618467664148393,2.0170143479397717e-4,0.0770897149576788
Global,2019,145453.46959688156,555431.4860855122,0.26187472846018683,41.229069349672436,10.801520383202527,0.2619879748337891,1.1324637360227152e-4,0.0432444834475465
Global,2020,149997.782840192,572622.8006089167,0.26194867315916703,42.15888678926017,11.043873979059036,0.2619583869532443,9.713794077270688e-6,0.003708281458392193
Global,2021,160095.5986800107,604766.9639502147,0.2647227911298244,44.19120771072237,11.693704259025592,0.2646160823567689,-1.0670877305546389e-4,-0.04030962827191731
Global,2022,170609.194861267,641159.0421463845,0.2660949680911071,46.49981059246927,12.365129551323605,0.2659178477025057,-1.771203886014039e-4,-0.06656284779529287
Global,2023,179756.27651750957,672228.2803178534,0.26740362133011486,48.357185624315115,12.920714867618619,0.2671932764656548,-2.1034486446003253e-4,-0.07866193562141577
High SDI,1990,42524.63756251974,184163.97058830294,0.23090638970628638,53.65372658945252,12.40402415874921,0.2311866285386344,2.8023883234801206e-4,0.12136469359054214
High SDI,1991,43480.32679842937,190687.3853307647,0.22801889450111643,54.34804247661627,12.40763785203387,0.2282996274865349,2.807329854184748e-4,0.12311829948683517
High SDI,1992,44765.27453306524,198158.74003240568,0.22590613225409387,54.86350410754123,12.402374679116077,0.22605874125002007,1.5260899592620114e-4,0.0675541626088183
High SDI,1993,46284.923811427114,206671.29715273756,0.22395429093968902,55.481346504676374,12.430097585789083,0.22404102223332636,8.673129363734322e-5,0.038727230129609325
High SDI,1994,47798.1292922626,216092.1150068764,0.22119330587671646,56.09671602959323,12.411489678990648,0.22125162678761975,5.832091090329783e-5,0.026366490012952326
High SDI,1995,49095.614551206745,226300.9625348635,0.21694832404278072,56.811277265512054,12.325477211428375,0.2169547632915252,6.4392487444664415e-6,0.0029681025529360028
High SDI,1996,49610.64820692351,233467.3455022091,0.2124950198076163,56.898443147100124,12.087558883740439,0.21244094240839506,-5.407739922122512e-5,-0.02544878429159292
High SDI,1997,49179.44536936507,235811.14917336826,0.2085543687894433,56.45871752961257,11.770110190171271,0.20847285778317323,-8.151100627007413e-5,-0.03908381624571078
High SDI,1998,48931.96013742912,238278.82368198977,0.20535589097390541,56.01616357569214,11.49578038896883,0.20522255818956783,-1.333327843375809e-4,-0.06492766470211908
High SDI,1999,48659.708400249496,240291.02733393013,0.20250322677520358,55.738254277687076,11.276470069010529,0.2023111454627075,-1.920813124960674e-4,-0.09485345767319409
High SDI,2000,48567.39906208594,243916.21012426494,0.199115093815794,55.68575618972949,11.072518601813274,0.1988393327027398,-2.7576111305421813e-4,-0.13849332452382512
High SDI,2001,48181.4010667254,246243.72546083975,0.19566549757381618,55.4773023792212,10.836598753098283,0.195333916545248,-3.3158102856817306e-4,-0.16946320770889756
High SDI,2002,47484.20735174043,246771.28171652567,0.1924219342763195,54.90020304705405,10.544563473440629,0.19206784106796582,-3.540932083536952e-4,-0.18401915025197946
High SDI,2003,46966.72996501431,248869.30494577502,0.18872046102771764,54.72053181160016,10.307931955676022,0.1883741187159086,-3.463423118090503e-4,-0.1835213362255339
